order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00000503,O0000200,P0030,1,794.06,15,674.95
OI00000504,O0000201,P0052,1,604.83,5,574.59
OI00000505,O0000201,P0026,1,366.66,0,366.66
OI00000506,O0000201,P0004,1,606.51,15,515.53
OI00000507,O0000202,P0002,1,313.06,10,281.75
OI00000508,O0000203,P0008,2,1054.76,15,1793.09
OI00000509,O0000203,P0002,1,313.06,15,266.10
OI00000510,O0000203,P0010,2,1286.45,5,2444.26
OI00000511,O0000204,P0036,2,101.46,10,182.63
OI00000512,O0000204,P0023,1,1336.83,5,1269.99
OI00000513,O0000205,P0013,1,257.07,0,257.07
OI00000514,O0000205,P0056,1,1060.69,0,1060.69
OI00000515,O0000206,P0032,1,1037.48,10,933.73
OI00000516,O0000206,P0010,2,1286.45,5,2444.26
OI00000517,O0000206,P0018,1,839.52,0,839.52
OI00000518,O0000206,P0033,1,1167.43,0,1167.43
OI00000519,O0000207,P0043,1,928.06,0,928.06
OI00000520,O0000207,P0052,1,604.83,0,604.83
OI00000521,O0000207,P0027,1,488.48,0,488.48
OI00000522,O0000207,P0036,1,101.46,0,101.46
OI00000523,O0000208,P0010,2,1286.45,15,2186.97
OI00000524,O0000208,P0055,1,931.83,0,931.83
OI00000525,O0000208,P0046,1,1240.65,0,1240.65
OI00000526,O0000208,P0050,1,377.06,5,358.21
OI00000527,O0000209,P0035,1,1339.16,15,1138.29
OI00000528,O0000209,P0032,1,1037.48,0,1037.48
OI00000529,O0000210,P0030,1,794.06,5,754.36
OI00000530,O0000211,P0023,1,1336.83,0,1336.83
OI00000531,O0000211,P0044,1,987.16,0,987.16
OI00000532,O0000212,P0006,2,762.29,0,1524.58
OI00000533,O0000212,P0018,1,839.52,10,755.57
OI00000534,O0000212,P0016,3,579.49,0,1738.47
OI00000535,O0000213,P0035,1,1339.16,15,1138.29
OI00000536,O0000213,P0024,1,133.54,0,133.54
OI00000537,O0000213,P0037,1,265.67,10,239.10
OI00000538,O0000214,P0022,2,1282.59,10,2308.66
OI00000539,O0000214,P0013,1,257.07,0,257.07
OI00000540,O0000214,P0040,1,595.34,0,595.34
OI00000541,O0000214,P0005,2,694.42,0,1388.84
OI00000542,O0000215,P0059,1,1368.20,10,1231.38
OI00000543,O0000216,P0054,1,769.72,5,731.23
OI00000544,O0000216,P0051,1,451.37,0,451.37
OI00000545,O0000217,P0014,1,348.45,0,348.45
OI00000546,O0000217,P0005,1,694.42,0,694.42
OI00000547,O0000217,P0006,1,762.29,15,647.95
OI00000548,O0000218,P0013,1,257.07,0,257.07
OI00000549,O0000218,P0050,1,377.06,15,320.50
OI00000550,O0000219,P0035,1,1339.16,0,1339.16
OI00000551,O0000219,P0043,1,928.06,0,928.06
OI00000552,O0000220,P0009,1,1133.54,10,1020.19
OI00000553,O0000220,P0020,1,1044.61,0,1044.61
OI00000554,O0000221,P0024,1,133.54,0,133.54
OI00000555,O0000222,P0033,1,1167.43,10,1050.69
OI00000556,O0000223,P0031,1,874.24,0,874.24
OI00000557,O0000223,P0052,2,604.83,0,1209.66
OI00000558,O0000223,P0032,1,1037.48,10,933.73
OI00000559,O0000223,P0010,1,1286.45,0,1286.45
OI00000560,O0000224,P0059,1,1368.20,10,1231.38
OI00000561,O0000224,P0006,1,762.29,0,762.29
OI00000562,O0000225,P0034,1,1291.40,15,1097.69
OI00000563,O0000225,P0007,1,902.47,15,767.10
OI00000564,O0000225,P0006,1,762.29,10,686.06
OI00000565,O0000226,P0003,1,496.81,0,496.81
OI00000566,O0000226,P0044,1,987.16,0,987.16
OI00000567,O0000226,P0001,1,236.92,0,236.92
OI00000568,O0000227,P0021,1,1159.91,0,1159.91
OI00000569,O0000227,P0050,1,377.06,0,377.06
OI00000570,O0000228,P0005,3,694.42,0,2083.26
OI00000571,O0000228,P0051,1,451.37,0,451.37
OI00000572,O0000228,P0039,1,474.61,10,427.15
OI00000573,O0000228,P0050,3,377.06,10,1018.06
OI00000574,O0000229,P0038,1,362.52,0,362.52
OI00000575,O0000229,P0004,1,606.51,0,606.51
OI00000576,O0000229,P0020,1,1044.61,0,1044.61
OI00000577,O0000229,P0044,1,987.16,0,987.16
OI00000578,O0000230,P0001,1,236.92,10,213.23
OI00000579,O0000230,P0055,1,931.83,5,885.24
OI00000580,O0000230,P0029,1,703.99,15,598.39
OI00000581,O0000231,P0031,1,874.24,0,874.24
OI00000582,O0000231,P0006,1,762.29,0,762.29
OI00000583,O0000231,P0045,1,1130.26,0,1130.26
OI00000584,O0000231,P0034,1,1291.40,0,1291.40
OI00000585,O0000232,P0045,1,1130.26,0,1130.26
OI00000586,O0000233,P0051,1,451.37,10,406.23
OI00000587,O0000233,P0008,1,1054.76,15,896.55
OI00000588,O0000233,P0034,1,1291.40,0,1291.40
OI00000589,O0000233,P0005,1,694.42,0,694.42
OI00000590,O0000234,P0043,1,928.06,0,928.06
OI00000591,O0000234,P0009,1,1133.54,15,963.51
OI00000592,O0000235,P0006,1,762.29,0,762.29
OI00000593,O0000236,P0018,1,839.52,0,839.52
OI00000594,O0000237,P0047,1,1350.45,15,1147.88
OI00000595,O0000238,P0016,1,579.49,0,579.49
OI00000596,O0000238,P0006,1,762.29,0,762.29
OI00000597,O0000238,P0047,1,1350.45,5,1282.93
OI00000598,O0000238,P0020,1,1044.61,5,992.38
OI00000599,O0000239,P0019,1,893.32,10,803.99
OI00000600,O0000239,P0020,1,1044.61,5,992.38
OI00000601,O0000239,P0038,3,362.52,0,1087.56
OI00000602,O0000239,P0033,1,1167.43,5,1109.06
OI00000603,O0000240,P0048,1,99.71,0,99.71
OI00000604,O0000240,P0057,1,1179.24,0,1179.24
OI00000605,O0000241,P0028,1,598.14,5,568.23
OI00000606,O0000241,P0047,1,1350.45,0,1350.45
OI00000607,O0000241,P0051,1,451.37,10,406.23
OI00000608,O0000241,P0030,1,794.06,0,794.06
OI00000609,O0000242,P0004,1,606.51,5,576.18
OI00000610,O0000242,P0029,2,703.99,0,1407.98
OI00000611,O0000242,P0058,3,1293.33,0,3879.99
OI00000612,O0000242,P0057,1,1179.24,0,1179.24
OI00000613,O0000243,P0006,1,762.29,0,762.29
OI00000614,O0000244,P0036,2,101.46,10,182.63
OI00000615,O0000245,P0024,2,133.54,5,253.73
OI00000616,O0000246,P0024,2,133.54,10,240.37
OI00000617,O0000246,P0052,3,604.83,5,1723.77
OI00000618,O0000246,P0046,1,1240.65,15,1054.55
OI00000619,O0000247,P0005,1,694.42,5,659.70
OI00000620,O0000247,P0001,1,236.92,5,225.07
OI00000621,O0000248,P0011,1,1360.30,0,1360.30
OI00000622,O0000248,P0001,2,236.92,0,473.84
OI00000623,O0000248,P0006,1,762.29,0,762.29
OI00000624,O0000248,P0002,1,313.06,10,281.75
OI00000625,O0000249,P0049,1,231.91,0,231.91
OI00000626,O0000249,P0056,2,1060.69,0,2121.38
OI00000627,O0000249,P0018,1,839.52,0,839.52
OI00000628,O0000250,P0014,1,348.45,0,348.45
OI00000629,O0000251,P0014,2,348.45,10,627.21
OI00000630,O0000252,P0008,1,1054.76,0,1054.76
OI00000631,O0000253,P0030,1,794.06,10,714.65
OI00000632,O0000253,P0021,1,1159.91,10,1043.92
OI00000633,O0000253,P0026,1,366.66,0,366.66
OI00000634,O0000254,P0023,1,1336.83,15,1136.31
OI00000635,O0000254,P0017,1,682.56,10,614.30
OI00000636,O0000254,P0046,1,1240.65,0,1240.65
OI00000637,O0000255,P0020,1,1044.61,0,1044.61
OI00000638,O0000255,P0054,1,769.72,5,731.23
OI00000639,O0000256,P0004,1,606.51,0,606.51
OI00000640,O0000256,P0045,2,1130.26,15,1921.44
OI00000641,O0000256,P0007,1,902.47,10,812.22
OI00000642,O0000256,P0029,1,703.99,5,668.79
OI00000643,O0000257,P0025,2,266.10,10,478.98
OI00000644,O0000258,P0037,1,265.67,5,252.39
OI00000645,O0000259,P0046,1,1240.65,0,1240.65
OI00000646,O0000259,P0049,1,231.91,0,231.91
OI00000647,O0000260,P0016,3,579.49,0,1738.47
OI00000648,O0000260,P0041,1,672.66,0,672.66
OI00000649,O0000261,P0055,1,931.83,0,931.83
OI00000650,O0000261,P0053,1,655.90,5,623.10
OI00000651,O0000262,P0019,1,893.32,0,893.32
OI00000652,O0000262,P0031,1,874.24,0,874.24
OI00000653,O0000263,P0055,1,931.83,0,931.83
OI00000654,O0000263,P0002,1,313.06,0,313.06
OI00000655,O0000263,P0051,1,451.37,5,428.80
OI00000656,O0000263,P0014,2,348.45,0,696.90
OI00000657,O0000264,P0025,1,266.10,0,266.10
OI00000658,O0000264,P0012,3,148.19,10,400.11
OI00000659,O0000264,P0059,1,1368.20,0,1368.20
OI00000660,O0000265,P0020,1,1044.61,0,1044.61
OI00000661,O0000265,P0054,1,769.72,0,769.72
OI00000662,O0000265,P0006,1,762.29,15,647.95
OI00000663,O0000265,P0016,1,579.49,5,550.52
OI00000664,O0000266,P0033,1,1167.43,0,1167.43
OI00000665,O0000266,P0051,1,451.37,5,428.80
OI00000666,O0000267,P0012,1,148.19,0,148.19
OI00000667,O0000267,P0027,1,488.48,15,415.21
OI00000668,O0000268,P0059,1,1368.20,15,1162.97
OI00000669,O0000268,P0049,1,231.91,0,231.91
OI00000670,O0000269,P0014,1,348.45,5,331.03
OI00000671,O0000269,P0033,2,1167.43,15,1984.63
OI00000672,O0000270,P0011,1,1360.30,5,1292.28
OI00000673,O0000271,P0038,1,362.52,10,326.27
OI00000674,O0000272,P0021,1,1159.91,0,1159.91
OI00000675,O0000272,P0043,2,928.06,15,1577.70
OI00000676,O0000273,P0024,1,133.54,0,133.54
OI00000677,O0000273,P0017,1,682.56,5,648.43
OI00000678,O0000273,P0030,1,794.06,0,794.06
OI00000679,O0000273,P0059,1,1368.20,0,1368.20
OI00000680,O0000274,P0019,1,893.32,15,759.32
OI00000681,O0000274,P0033,2,1167.43,15,1984.63
OI00000682,O0000274,P0031,1,874.24,0,874.24
OI00000683,O0000274,P0022,1,1282.59,5,1218.46
OI00000684,O0000275,P0019,1,893.32,0,893.32
OI00000685,O0000276,P0043,1,928.06,0,928.06
OI00000686,O0000276,P0029,1,703.99,0,703.99
OI00000687,O0000276,P0021,1,1159.91,0,1159.91
OI00000688,O0000277,P0032,1,1037.48,0,1037.48
OI00000689,O0000277,P0042,1,785.40,10,706.86
OI00000690,O0000277,P0017,1,682.56,15,580.18
OI00000691,O0000277,P0048,1,99.71,0,99.71
OI00000692,O0000278,P0031,1,874.24,0,874.24
OI00000693,O0000278,P0019,2,893.32,15,1518.64
OI00000694,O0000279,P0005,1,694.42,0,694.42
OI00000695,O0000279,P0015,2,427.79,5,812.80
OI00000696,O0000279,P0055,2,931.83,5,1770.48
OI00000697,O0000280,P0018,2,839.52,10,1511.14
OI00000698,O0000280,P0007,1,902.47,0,902.47
OI00000699,O0000281,P0002,1,313.06,0,313.06
OI00000700,O0000282,P0024,1,133.54,5,126.86
OI00000701,O0000282,P0011,1,1360.30,0,1360.30
OI00000702,O0000283,P0038,1,362.52,0,362.52
OI00000703,O0000283,P0049,1,231.91,0,231.91
OI00000704,O0000283,P0022,1,1282.59,10,1154.33
OI00000705,O0000284,P0022,1,1282.59,5,1218.46
OI00000706,O0000284,P0053,2,655.90,5,1246.21
OI00000707,O0000285,P0032,1,1037.48,10,933.73
OI00000708,O0000286,P0015,1,427.79,0,427.79
OI00000709,O0000286,P0056,2,1060.69,0,2121.38
OI00000710,O0000286,P0055,1,931.83,15,792.06
OI00000711,O0000286,P0050,1,377.06,0,377.06
OI00000712,O0000287,P0048,1,99.71,15,84.75
OI00000713,O0000288,P0048,1,99.71,0,99.71
OI00000714,O0000288,P0004,1,606.51,15,515.53
OI00000715,O0000289,P0060,1,102.61,0,102.61
OI00000716,O0000289,P0011,1,1360.30,0,1360.30
OI00000717,O0000289,P0029,1,703.99,15,598.39
OI00000718,O0000290,P0032,1,1037.48,10,933.73
OI00000719,O0000290,P0017,1,682.56,5,648.43
OI00000720,O0000290,P0058,1,1293.33,0,1293.33
OI00000721,O0000291,P0017,1,682.56,10,614.30
OI00000722,O0000291,P0002,1,313.06,5,297.41
OI00000723,O0000291,P0009,1,1133.54,5,1076.86
OI00000724,O0000292,P0059,1,1368.20,0,1368.20
OI00000725,O0000292,P0046,2,1240.65,0,2481.30
OI00000726,O0000293,P0022,2,1282.59,0,2565.18
OI00000727,O0000293,P0029,1,703.99,0,703.99
OI00000728,O0000293,P0035,1,1339.16,0,1339.16
OI00000729,O0000294,P0007,1,902.47,0,902.47
OI00000730,O0000294,P0055,1,931.83,0,931.83
OI00000731,O0000294,P0024,1,133.54,0,133.54
OI00000732,O0000295,P0029,1,703.99,5,668.79
OI00000733,O0000295,P0014,1,348.45,15,296.18
OI00000734,O0000295,P0023,1,1336.83,15,1136.31
OI00000735,O0000296,P0038,1,362.52,0,362.52
OI00000736,O0000296,P0057,2,1179.24,0,2358.48
OI00000737,O0000296,P0047,1,1350.45,0,1350.45
OI00000738,O0000296,P0021,1,1159.91,0,1159.91
OI00000739,O0000297,P0014,1,348.45,15,296.18
OI00000740,O0000297,P0034,1,1291.40,10,1162.26
OI00000741,O0000297,P0021,1,1159.91,0,1159.91
OI00000742,O0000297,P0009,1,1133.54,0,1133.54
OI00000743,O0000298,P0046,1,1240.65,15,1054.55
OI00000744,O0000298,P0004,1,606.51,0,606.51
OI00000745,O0000298,P0055,1,931.83,0,931.83
OI00000746,O0000299,P0020,1,1044.61,10,940.15
OI00000747,O0000299,P0027,2,488.48,5,928.11
OI00000748,O0000299,P0005,2,694.42,0,1388.84
OI00000749,O0000300,P0057,1,1179.24,10,1061.32
OI00000750,O0000300,P0031,2,874.24,0,1748.48
OI00000751,O0000300,P0019,1,893.32,5,848.65
OI00000752,O0000300,P0053,1,655.90,10,590.31
OI00000753,O0000301,P0028,1,598.14,15,508.42
OI00000754,O0000301,P0029,1,703.99,5,668.79
OI00000755,O0000301,P0042,1,785.40,10,706.86
OI00000756,O0000301,P0039,1,474.61,0,474.61
OI00000757,O0000302,P0014,1,348.45,0,348.45
OI00000758,O0000302,P0055,1,931.83,5,885.24
OI00000759,O0000302,P0041,1,672.66,0,672.66
OI00000760,O0000303,P0021,1,1159.91,0,1159.91
OI00000761,O0000303,P0038,1,362.52,15,308.14
OI00000762,O0000304,P0048,1,99.71,10,89.74
OI00000763,O0000304,P0041,2,672.66,0,1345.32
OI00000764,O0000304,P0035,1,1339.16,15,1138.29
OI00000765,O0000305,P0022,1,1282.59,0,1282.59
OI00000766,O0000305,P0056,1,1060.69,15,901.59
OI00000767,O0000305,P0021,1,1159.91,0,1159.91
OI00000768,O0000305,P0038,1,362.52,0,362.52
OI00000769,O0000306,P0025,1,266.10,0,266.10
OI00000770,O0000306,P0008,1,1054.76,0,1054.76
OI00000771,O0000307,P0028,2,598.14,5,1136.47
OI00000772,O0000307,P0022,1,1282.59,5,1218.46
OI00000773,O0000307,P0019,1,893.32,15,759.32
OI00000774,O0000307,P0024,1,133.54,5,126.86
OI00000775,O0000308,P0008,2,1054.76,10,1898.57
OI00000776,O0000308,P0005,1,694.42,0,694.42
OI00000777,O0000308,P0019,1,893.32,5,848.65
OI00000778,O0000308,P0055,1,931.83,10,838.65
OI00000779,O0000309,P0029,1,703.99,10,633.59
OI00000780,O0000310,P0009,1,1133.54,0,1133.54
OI00000781,O0000310,P0058,1,1293.33,0,1293.33
OI00000782,O0000310,P0041,1,672.66,15,571.76
OI00000783,O0000311,P0056,1,1060.69,0,1060.69
OI00000784,O0000311,P0012,2,148.19,15,251.92
OI00000785,O0000311,P0031,1,874.24,0,874.24
OI00000786,O0000312,P0057,1,1179.24,15,1002.35
OI00000787,O0000313,P0021,1,1159.91,15,985.92
OI00000788,O0000313,P0049,3,231.91,0,695.73
OI00000789,O0000314,P0012,1,148.19,0,148.19
OI00000790,O0000314,P0058,3,1293.33,0,3879.99
OI00000791,O0000315,P0031,1,874.24,5,830.53
OI00000792,O0000315,P0018,1,839.52,0,839.52
OI00000793,O0000315,P0038,1,362.52,10,326.27
OI00000794,O0000316,P0045,3,1130.26,10,3051.70
OI00000795,O0000316,P0060,1,102.61,5,97.48
OI00000796,O0000317,P0060,2,102.61,0,205.22
OI00000797,O0000317,P0046,1,1240.65,10,1116.59
OI00000798,O0000318,P0021,1,1159.91,0,1159.91
OI00000799,O0000319,P0038,1,362.52,10,326.27
OI00000800,O0000320,P0029,1,703.99,5,668.79
OI00000801,O0000321,P0005,1,694.42,5,659.70
OI00000802,O0000321,P0031,2,874.24,10,1573.63
OI00000803,O0000322,P0018,2,839.52,15,1427.18
OI00000804,O0000322,P0019,2,893.32,5,1697.31
OI00000805,O0000322,P0046,1,1240.65,0,1240.65
OI00000806,O0000322,P0057,1,1179.24,0,1179.24
OI00000807,O0000323,P0050,1,377.06,5,358.21
OI00000808,O0000323,P0056,1,1060.69,0,1060.69
OI00000809,O0000323,P0026,1,366.66,10,329.99
OI00000810,O0000323,P0035,1,1339.16,0,1339.16
OI00000811,O0000324,P0032,1,1037.48,0,1037.48
OI00000812,O0000324,P0059,1,1368.20,0,1368.20
OI00000813,O0000324,P0039,2,474.61,0,949.22
OI00000814,O0000325,P0043,1,928.06,0,928.06
OI00000815,O0000325,P0002,1,313.06,15,266.10
OI00000816,O0000326,P0002,1,313.06,0,313.06
OI00000817,O0000326,P0052,1,604.83,0,604.83
OI00000818,O0000326,P0025,1,266.10,15,226.19
OI00000819,O0000327,P0015,1,427.79,0,427.79
OI00000820,O0000328,P0013,1,257.07,0,257.07
OI00000821,O0000328,P0027,1,488.48,10,439.63
OI00000822,O0000328,P0018,1,839.52,5,797.54
OI00000823,O0000329,P0049,1,231.91,0,231.91
OI00000824,O0000330,P0055,1,931.83,10,838.65
OI00000825,O0000330,P0056,2,1060.69,5,2015.31
OI00000826,O0000331,P0030,1,794.06,0,794.06
OI00000827,O0000331,P0004,1,606.51,0,606.51
OI00000828,O0000332,P0012,1,148.19,0,148.19
OI00000829,O0000332,P0015,1,427.79,5,406.40
OI00000830,O0000332,P0019,2,893.32,0,1786.64
OI00000831,O0000333,P0050,1,377.06,15,320.50
OI00000832,O0000333,P0049,3,231.91,0,695.73
OI00000833,O0000333,P0058,1,1293.33,0,1293.33
OI00000834,O0000334,P0021,1,1159.91,5,1101.91
OI00000835,O0000334,P0051,2,451.37,15,767.33
OI00000836,O0000334,P0016,1,579.49,5,550.52
OI00000837,O0000334,P0041,1,672.66,0,672.66
OI00000838,O0000335,P0034,1,1291.40,10,1162.26
OI00000839,O0000335,P0047,1,1350.45,0,1350.45
OI00000840,O0000335,P0032,2,1037.48,0,2074.96
OI00000841,O0000336,P0028,2,598.14,15,1016.84
OI00000842,O0000336,P0038,2,362.52,5,688.79
OI00000843,O0000336,P0048,2,99.71,10,179.48
OI00000844,O0000337,P0018,1,839.52,10,755.57
OI00000845,O0000337,P0012,1,148.19,0,148.19
OI00000846,O0000338,P0029,1,703.99,10,633.59
OI00000847,O0000338,P0013,1,257.07,0,257.07
OI00000848,O0000338,P0051,1,451.37,10,406.23
OI00000849,O0000338,P0005,1,694.42,5,659.70
OI00000850,O0000339,P0046,1,1240.65,10,1116.59
OI00000851,O0000339,P0011,2,1360.30,10,2448.54
OI00000852,O0000340,P0038,1,362.52,10,326.27
OI00000853,O0000340,P0014,1,348.45,0,348.45
OI00000854,O0000341,P0015,1,427.79,0,427.79
OI00000855,O0000341,P0033,1,1167.43,0,1167.43
OI00000856,O0000341,P0057,2,1179.24,15,2004.71
OI00000857,O0000342,P0017,1,682.56,5,648.43
OI00000858,O0000342,P0055,1,931.83,0,931.83
OI00000859,O0000342,P0032,2,1037.48,15,1763.72
OI00000860,O0000342,P0038,1,362.52,10,326.27
OI00000861,O0000343,P0010,1,1286.45,5,1222.13
OI00000862,O0000343,P0053,1,655.90,0,655.90
OI00000863,O0000343,P0051,1,451.37,0,451.37
OI00000864,O0000343,P0007,1,902.47,0,902.47
OI00000865,O0000344,P0018,1,839.52,0,839.52
OI00000866,O0000344,P0001,1,236.92,0,236.92
OI00000867,O0000344,P0058,1,1293.33,0,1293.33
OI00000868,O0000345,P0041,3,672.66,15,1715.28
OI00000869,O0000346,P0013,1,257.07,15,218.51
OI00000870,O0000347,P0003,1,496.81,15,422.29
OI00000871,O0000347,P0024,1,133.54,5,126.86
OI00000872,O0000347,P0053,1,655.90,0,655.90
OI00000873,O0000347,P0030,1,794.06,15,674.95
OI00000874,O0000348,P0052,1,604.83,0,604.83
OI00000875,O0000349,P0052,1,604.83,15,514.11
OI00000876,O0000349,P0050,1,377.06,0,377.06
OI00000877,O0000350,P0058,1,1293.33,10,1164.00
OI00000878,O0000351,P0028,2,598.14,15,1016.84
OI00000879,O0000352,P0035,1,1339.16,15,1138.29
OI00000880,O0000352,P0001,2,236.92,0,473.84
OI00000881,O0000352,P0010,1,1286.45,0,1286.45
OI00000882,O0000352,P0004,2,606.51,0,1213.02
OI00000883,O0000353,P0007,1,902.47,0,902.47
OI00000884,O0000353,P0001,1,236.92,5,225.07
OI00000885,O0000354,P0025,1,266.10,10,239.49
OI00000886,O0000355,P0040,1,595.34,0,595.34
OI00000887,O0000355,P0028,1,598.14,0,598.14
OI00000888,O0000355,P0048,3,99.71,0,299.13
OI00000889,O0000355,P0018,1,839.52,0,839.52
OI00000890,O0000356,P0028,1,598.14,0,598.14
OI00000891,O0000356,P0013,1,257.07,0,257.07
OI00000892,O0000356,P0042,1,785.40,0,785.40
OI00000893,O0000356,P0035,3,1339.16,0,4017.48
OI00000894,O0000357,P0018,1,839.52,5,797.54
OI00000895,O0000357,P0026,1,366.66,10,329.99
OI00000896,O0000357,P0025,1,266.10,0,266.10
OI00000897,O0000358,P0017,1,682.56,0,682.56
OI00000898,O0000358,P0003,3,496.81,0,1490.43
OI00000899,O0000359,P0010,1,1286.45,0,1286.45
OI00000900,O0000359,P0040,1,595.34,0,595.34
OI00000901,O0000359,P0044,1,987.16,15,839.09
OI00000902,O0000359,P0015,1,427.79,15,363.62
OI00000903,O0000360,P0040,1,595.34,0,595.34
OI00000904,O0000360,P0017,1,682.56,15,580.18
OI00000905,O0000360,P0022,1,1282.59,0,1282.59
OI00000906,O0000360,P0060,1,102.61,10,92.35
OI00000907,O0000361,P0023,1,1336.83,5,1269.99
OI00000908,O0000361,P0031,1,874.24,15,743.10
OI00000909,O0000361,P0059,1,1368.20,0,1368.20
OI00000910,O0000361,P0056,1,1060.69,15,901.59
OI00000911,O0000362,P0052,1,604.83,0,604.83
OI00000912,O0000362,P0023,1,1336.83,0,1336.83
OI00000913,O0000362,P0036,1,101.46,0,101.46
OI00000914,O0000363,P0006,1,762.29,0,762.29
OI00000915,O0000363,P0021,1,1159.91,15,985.92
OI00000916,O0000363,P0016,1,579.49,15,492.57
OI00000917,O0000364,P0047,1,1350.45,10,1215.40
OI00000918,O0000364,P0041,1,672.66,0,672.66
OI00000919,O0000365,P0059,1,1368.20,0,1368.20
OI00000920,O0000365,P0003,1,496.81,0,496.81
OI00000921,O0000365,P0036,2,101.46,10,182.63
OI00000922,O0000365,P0020,1,1044.61,15,887.92
OI00000923,O0000366,P0053,1,655.90,0,655.90
OI00000924,O0000367,P0039,1,474.61,0,474.61
OI00000925,O0000368,P0002,1,313.06,0,313.06
OI00000926,O0000368,P0047,1,1350.45,0,1350.45
OI00000927,O0000368,P0055,1,931.83,0,931.83
OI00000928,O0000368,P0028,1,598.14,15,508.42
OI00000929,O0000369,P0027,2,488.48,5,928.11
OI00000930,O0000370,P0032,1,1037.48,5,985.61
OI00000931,O0000370,P0042,1,785.40,5,746.13
OI00000932,O0000370,P0008,1,1054.76,0,1054.76
OI00000933,O0000371,P0060,3,102.61,10,277.05
OI00000934,O0000372,P0033,1,1167.43,5,1109.06
OI00000935,O0000372,P0050,1,377.06,5,358.21
OI00000936,O0000372,P0032,1,1037.48,0,1037.48
OI00000937,O0000373,P0055,1,931.83,5,885.24
OI00000938,O0000373,P0030,2,794.06,0,1588.12
OI00000939,O0000373,P0019,3,893.32,0,2679.96
OI00000940,O0000373,P0018,1,839.52,0,839.52
OI00000941,O0000374,P0018,1,839.52,0,839.52
OI00000942,O0000374,P0016,1,579.49,0,579.49
OI00000943,O0000375,P0022,2,1282.59,0,2565.18
OI00000944,O0000376,P0048,1,99.71,15,84.75
OI00000945,O0000377,P0018,1,839.52,0,839.52
OI00000946,O0000377,P0037,1,265.67,5,252.39
OI00000947,O0000378,P0025,1,266.10,0,266.10
OI00000948,O0000379,P0008,1,1054.76,10,949.28
OI00000949,O0000379,P0001,1,236.92,5,225.07
OI00000950,O0000379,P0027,1,488.48,15,415.21
OI00000951,O0000379,P0021,1,1159.91,15,985.92
OI00000952,O0000380,P0058,1,1293.33,0,1293.33
OI00000953,O0000380,P0057,1,1179.24,10,1061.32
OI00000954,O0000380,P0056,1,1060.69,0,1060.69
OI00000955,O0000381,P0012,1,148.19,10,133.37
OI00000956,O0000382,P0020,1,1044.61,15,887.92
OI00000957,O0000382,P0054,1,769.72,0,769.72
OI00000958,O0000383,P0031,1,874.24,15,743.10
OI00000959,O0000383,P0022,1,1282.59,5,1218.46
OI00000960,O0000383,P0025,1,266.10,15,226.19
OI00000961,O0000383,P0003,2,496.81,0,993.62
OI00000962,O0000384,P0019,1,893.32,15,759.32
OI00000963,O0000384,P0049,1,231.91,0,231.91
OI00000964,O0000385,P0053,1,655.90,0,655.90
OI00000965,O0000385,P0036,1,101.46,15,86.24
OI00000966,O0000386,P0045,1,1130.26,15,960.72
OI00000967,O0000386,P0056,1,1060.69,5,1007.66
OI00000968,O0000387,P0023,1,1336.83,5,1269.99
OI00000969,O0000387,P0030,1,794.06,10,714.65
OI00000970,O0000388,P0018,2,839.52,5,1595.09
OI00000971,O0000388,P0056,1,1060.69,5,1007.66
OI00000972,O0000388,P0005,1,694.42,15,590.26
OI00000973,O0000388,P0016,1,579.49,15,492.57
OI00000974,O0000389,P0031,1,874.24,10,786.82
OI00000975,O0000389,P0060,1,102.61,0,102.61
OI00000976,O0000389,P0014,1,348.45,15,296.18
OI00000977,O0000389,P0051,1,451.37,0,451.37
