order_id,customer_id,order_ts,channel,status,region,payment_method,total_amount
O0000349,C00198,2025-10-26T08:53:00,partner,completed,东北,card,891.17
O0000350,C00299,2026-06-13T03:00:00,mobile,completed,华北,bank_transfer,1164.00
O0000351,C00120,2025-12-21T23:20:00,partner,processing,华北,wallet,1016.84
O0000352,C00013,2026-03-26T13:10:00,web,completed,华东,card,4111.60
O0000353,C00001,2026-03-06T23:50:00,store,completed,东北,card,1127.54
O0000354,C00173,2025-12-12T13:24:00,mobile,processing,西南,card,239.49
O0000355,C00156,2025-12-10T10:11:00,store,completed,华东,wallet,2332.13
O0000356,C00268,2026-03-10T23:51:00,partner,cancelled,华东,wallet,0.00
O0000357,C00131,2025-08-02T01:14:00,mobile,completed,西南,wallet,1393.64
O0000358,C00008,2025-12-12T22:26:00,web,completed,东北,wallet,2172.99
O0000359,C00130,2025-09-01T07:01:00,mobile,completed,华北,card,3084.50
O0000360,C00124,2026-01-03T14:26:00,store,completed,东北,bank_transfer,2550.45
O0000361,C00110,2025-09-12T18:55:00,partner,completed,东北,card,4282.88
O0000362,C00029,2026-01-26T05:44:00,store,completed,西南,wallet,2043.12
O0000363,C00248,2025-11-19T06:19:00,partner,completed,华北,bank_transfer,2240.78
O0000364,C00266,2025-12-05T22:00:00,store,completed,华北,bank_transfer,1888.07
O0000365,C00295,2025-09-16T07:28:00,mobile,completed,华南,wallet,2935.56
O0000366,C00238,2025-11-05T12:05:00,store,completed,华东,bank_transfer,655.90
O0000367,C00030,2026-05-21T05:27:00,mobile,shipped,东北,bank_transfer,474.61
O0000368,C00247,2026-07-06T05:56:00,web,completed,华北,bank_transfer,3103.76
O0000369,C00244,2026-05-15T01:00:00,partner,completed,华东,bank_transfer,928.11
O0000370,C00015,2026-06-06T08:15:00,web,completed,西南,bank_transfer,2786.50
O0000371,C00293,2026-06-21T01:34:00,store,cancelled,华北,wallet,0.00
O0000372,C00215,2025-08-09T06:23:00,partner,completed,东北,card,2504.75
O0000373,C00076,2026-05-04T06:30:00,partner,completed,华南,card,5992.84
O0000374,C00241,2026-01-22T15:39:00,partner,completed,东北,card,1419.01
O0000375,C00146,2025-08-29T06:10:00,mobile,completed,华北,wallet,2565.18
O0000376,C00261,2026-06-29T02:50:00,mobile,completed,华北,wallet,84.75
O0000377,C00155,2026-01-01T12:56:00,mobile,completed,华东,bank_transfer,1091.91
O0000378,C00180,2026-03-12T01:42:00,store,processing,东北,card,266.10
O0000379,C00278,2025-11-10T02:54:00,partner,shipped,华南,wallet,2575.49
O0000380,C00149,2026-01-06T20:53:00,web,shipped,华北,card,3415.34
O0000381,C00150,2025-10-20T16:49:00,partner,shipped,西南,card,133.37
O0000382,C00221,2026-05-31T04:08:00,partner,completed,华东,bank_transfer,1657.64
O0000383,C00272,2026-04-29T11:27:00,store,shipped,西南,card,3181.37
O0000384,C00145,2025-12-10T10:47:00,web,completed,东北,bank_transfer,991.23
O0000385,C00061,2026-02-26T14:48:00,web,processing,华东,wallet,742.14
O0000386,C00201,2026-03-23T12:22:00,web,completed,西南,card,1968.38
O0000387,C00152,2025-12-18T01:10:00,store,completed,华北,wallet,1984.64
O0000388,C00180,2026-04-09T02:32:00,mobile,completed,东北,card,3685.57
O0000389,C00058,2026-04-17T23:49:00,partner,completed,东北,card,1636.98
O0000390,C00149,2025-10-31T06:08:00,partner,completed,华北,wallet,4366.04
O0000391,C00121,2025-09-28T10:10:00,mobile,completed,华南,card,488.43
O0000392,C00125,2026-01-31T22:13:00,store,completed,华北,bank_transfer,2094.95
O0000393,C00220,2026-07-29T18:05:00,store,completed,华南,bank_transfer,3362.31
O0000394,C00107,2025-09-06T12:15:00,partner,completed,华北,wallet,3457.42
O0000395,C00049,2026-03-06T04:34:00,partner,completed,华东,bank_transfer,639.03
O0000396,C00287,2026-04-24T22:24:00,store,completed,华北,bank_transfer,3074.99
O0000397,C00291,2026-05-04T10:35:00,mobile,cancelled,东北,bank_transfer,0.00
O0000398,C00183,2025-12-18T23:38:00,web,completed,华南,card,5512.56
O0000399,C00226,2025-10-31T22:56:00,partner,completed,西南,wallet,2072.07
O0000400,C00031,2026-05-04T11:40:00,partner,completed,西南,wallet,4981.21
O0000401,C00224,2026-07-06T09:20:00,web,shipped,华北,bank_transfer,1398.92
O0000402,C00167,2025-08-17T16:51:00,partner,completed,华北,wallet,1012.08
O0000403,C00114,2026-07-19T18:01:00,mobile,completed,华南,card,4718.04
O0000404,C00085,2026-05-17T10:22:00,mobile,completed,东北,bank_transfer,1458.35
O0000405,C00259,2025-08-06T01:56:00,mobile,completed,西南,bank_transfer,377.06
O0000406,C00140,2026-06-20T10:37:00,mobile,completed,东北,bank_transfer,1329.32
O0000407,C00291,2025-08-12T14:28:00,partner,completed,东北,bank_transfer,5967.18
O0000408,C00085,2025-11-15T05:09:00,web,completed,东北,wallet,831.67
O0000409,C00298,2026-03-05T20:24:00,store,shipped,华东,bank_transfer,2338.13
O0000410,C00204,2025-10-22T02:42:00,store,completed,华东,bank_transfer,213.23
O0000411,C00043,2025-10-18T16:42:00,mobile,completed,东北,bank_transfer,1775.84
O0000412,C00286,2026-04-10T03:08:00,store,processing,华南,wallet,231.91
O0000413,C00221,2026-01-04T12:04:00,mobile,completed,华东,wallet,1291.40
O0000414,C00273,2026-05-07T23:03:00,store,completed,华东,bank_transfer,4697.13
O0000415,C00017,2025-09-18T19:26:00,web,completed,东北,bank_transfer,1884.46
O0000416,C00199,2026-04-19T01:28:00,web,completed,华南,bank_transfer,1413.72
O0000417,C00154,2026-07-15T04:00:00,web,completed,东北,bank_transfer,257.07
O0000418,C00265,2025-10-14T22:09:00,mobile,completed,西南,card,2327.84
O0000419,C00067,2025-11-16T03:53:00,web,completed,华北,card,377.06
O0000420,C00179,2026-01-08T01:32:00,mobile,completed,西南,wallet,3523.33
O0000421,C00171,2025-12-25T12:45:00,mobile,completed,西南,card,1506.64
O0000422,C00033,2026-05-30T22:21:00,partner,shipped,华南,card,3515.42
O0000423,C00035,2025-09-23T13:08:00,web,shipped,华东,wallet,1208.53
O0000424,C00013,2026-01-15T20:22:00,store,completed,华东,wallet,1631.90
O0000425,C00144,2026-03-05T01:06:00,partner,completed,西南,wallet,1293.33
O0000426,C00005,2025-10-19T23:36:00,store,completed,华南,wallet,2746.97
O0000427,C00052,2026-02-20T05:51:00,mobile,completed,华北,bank_transfer,1926.63
O0000428,C00031,2025-10-17T21:57:00,web,completed,西南,bank_transfer,2291.92
O0000429,C00037,2025-10-30T03:33:00,mobile,shipped,华东,bank_transfer,5080.27
O0000430,C00128,2026-03-25T18:29:00,mobile,completed,华北,wallet,133.54
O0000431,C00031,2025-09-01T14:03:00,mobile,completed,西南,card,604.83
O0000432,C00095,2026-03-29T12:24:00,mobile,completed,华北,wallet,1418.69
O0000433,C00134,2025-10-30T05:35:00,store,completed,华北,wallet,2613.48
O0000434,C00155,2025-12-12T14:57:00,store,completed,华东,card,778.94
O0000435,C00025,2025-11-26T01:32:00,partner,completed,华南,card,3036.60
O0000436,C00071,2025-10-06T06:10:00,store,completed,东北,bank_transfer,1313.43
O0000437,C00227,2026-04-11T22:19:00,mobile,completed,西南,bank_transfer,2823.63
O0000438,C00101,2026-03-11T18:59:00,mobile,completed,华东,wallet,1368.20
O0000439,C00074,2025-12-11T18:18:00,mobile,completed,东北,wallet,380.59
O0000440,C00027,2026-02-23T09:50:00,store,completed,华南,wallet,266.10
O0000441,C00166,2025-12-05T16:27:00,partner,completed,东北,card,922.52
O0000442,C00217,2025-12-12T17:05:00,store,cancelled,东北,wallet,0.00
O0000443,C00290,2026-06-15T11:50:00,store,shipped,华北,wallet,3782.03
O0000444,C00111,2026-05-13T05:06:00,mobile,completed,东北,bank_transfer,6107.31
O0000445,C00287,2026-07-03T22:47:00,mobile,completed,华北,bank_transfer,2006.52
O0000446,C00293,2025-12-24T22:36:00,partner,completed,华北,bank_transfer,1035.84
O0000447,C00128,2025-10-14T12:28:00,partner,completed,华北,wallet,778.99
O0000448,C00105,2026-01-10T20:08:00,partner,completed,东北,bank_transfer,383.03
O0000449,C00224,2026-05-19T12:30:00,mobile,completed,华北,bank_transfer,1448.35
O0000450,C00209,2025-08-29T23:47:00,mobile,completed,华北,wallet,3153.56
O0000451,C00028,2026-01-10T13:35:00,web,processing,东北,bank_transfer,3231.89
O0000452,C00205,2025-08-14T18:15:00,web,completed,东北,card,3203.30
O0000453,C00212,2026-04-09T18:36:00,web,completed,华南,card,635.33
O0000454,C00070,2026-02-13T04:01:00,partner,completed,西南,bank_transfer,557.42
O0000455,C00286,2025-11-02T09:28:00,mobile,cancelled,华南,card,0.00
O0000456,C00133,2026-01-09T23:32:00,store,completed,华南,wallet,3502.94
O0000457,C00089,2026-05-25T14:35:00,web,completed,西南,bank_transfer,1115.96
O0000458,C00280,2026-05-27T07:11:00,web,completed,华东,card,664.24
O0000459,C00282,2026-01-28T00:22:00,store,completed,华北,bank_transfer,2730.53
O0000460,C00050,2026-07-26T16:12:00,store,completed,华北,bank_transfer,3285.97
O0000461,C00077,2025-11-29T06:21:00,mobile,completed,东北,bank_transfer,1311.99
O0000462,C00124,2025-12-11T08:57:00,mobile,completed,东北,card,874.24
O0000463,C00230,2026-03-22T09:59:00,partner,completed,西南,wallet,1665.52
O0000464,C00152,2026-06-10T05:37:00,mobile,shipped,华北,card,1161.80
O0000465,C00201,2025-10-10T01:43:00,store,completed,西南,bank_transfer,4587.89
O0000466,C00042,2026-01-26T11:15:00,store,completed,华北,wallet,265.67
O0000467,C00163,2025-10-05T17:54:00,partner,completed,华东,bank_transfer,4469.29
O0000468,C00235,2026-04-23T16:38:00,store,shipped,华北,wallet,565.57
O0000469,C00039,2025-09-12T07:53:00,mobile,completed,东北,bank_transfer,2582.29
O0000470,C00239,2026-05-15T21:57:00,mobile,completed,华北,card,3807.83
O0000471,C00285,2026-05-30T20:42:00,store,completed,西南,wallet,3147.20
O0000472,C00180,2025-09-01T04:34:00,store,completed,东北,bank_transfer,4897.35
O0000473,C00154,2025-12-11T20:00:00,web,completed,东北,card,2203.83
O0000474,C00174,2026-01-14T21:52:00,partner,completed,华北,bank_transfer,2760.33
O0000475,C00178,2025-12-08T00:59:00,store,completed,华北,bank_transfer,5267.15
O0000476,C00127,2025-12-14T20:49:00,web,completed,华东,wallet,451.37
O0000477,C00118,2026-05-05T04:48:00,partner,processing,华南,wallet,313.06
O0000478,C00132,2025-08-26T08:26:00,mobile,shipped,东北,wallet,2369.11
O0000479,C00072,2026-01-10T12:05:00,mobile,completed,华东,bank_transfer,422.29
O0000480,C00055,2026-01-02T23:41:00,partner,completed,东北,bank_transfer,3733.98
O0000481,C00015,2026-02-11T06:48:00,store,completed,西南,card,474.61
O0000482,C00200,2025-12-26T17:01:00,mobile,completed,华南,bank_transfer,2407.81
O0000483,C00270,2026-05-09T12:01:00,store,cancelled,华南,card,0.00
O0000484,C00253,2025-11-20T20:33:00,store,cancelled,华南,wallet,0.00
O0000485,C00286,2026-07-07T05:13:00,partner,completed,华南,card,1175.25
O0000486,C00060,2026-01-16T02:31:00,mobile,shipped,西南,bank_transfer,3626.92
O0000487,C00147,2026-01-21T02:03:00,partner,completed,西南,card,762.29
O0000488,C00051,2026-05-13T07:01:00,mobile,completed,东北,card,1278.58
O0000489,C00058,2025-09-25T12:55:00,web,cancelled,东北,card,0.00
O0000490,C00019,2026-02-13T12:21:00,mobile,shipped,华东,card,2485.43
O0000491,C00277,2026-02-28T21:39:00,store,cancelled,东北,bank_transfer,0.00
O0000492,C00273,2025-12-09T01:25:00,web,completed,华东,wallet,6786.22
O0000493,C00186,2025-10-15T15:36:00,store,completed,西南,bank_transfer,3346.32
O0000494,C00253,2025-08-28T14:29:00,store,completed,华南,wallet,3402.30
O0000495,C00130,2026-07-25T18:35:00,store,completed,华北,wallet,1293.33
O0000496,C00265,2025-10-23T19:08:00,mobile,completed,西南,bank_transfer,2284.72
O0000497,C00157,2026-06-28T06:46:00,partner,completed,华东,wallet,488.43
O0000498,C00160,2026-04-07T11:01:00,partner,completed,西南,card,2732.96
O0000499,C00238,2025-10-08T03:29:00,partner,completed,华东,bank_transfer,1510.60
O0000500,C00010,2025-08-23T12:33:00,mobile,shipped,华东,wallet,496.81
O0000501,C00011,2025-11-04T20:57:00,partner,completed,东北,bank_transfer,3122.47
O0000502,C00008,2026-02-23T18:17:00,partner,completed,东北,card,102.61
O0000503,C00045,2026-01-09T17:20:00,mobile,completed,华南,card,1228.66
O0000504,C00239,2026-06-21T18:06:00,web,processing,华北,wallet,883.87
O0000505,C00162,2025-09-04T19:18:00,partner,completed,华北,wallet,3620.14
O0000506,C00246,2025-12-03T06:47:00,web,completed,华东,wallet,686.06
O0000507,C00108,2026-06-11T19:04:00,partner,completed,华南,wallet,169.51
O0000508,C00066,2025-12-29T20:50:00,store,completed,西南,bank_transfer,1319.71
O0000509,C00069,2025-09-10T22:49:00,mobile,completed,华北,card,949.28
O0000510,C00241,2026-06-29T13:01:00,partner,completed,东北,bank_transfer,516.86
O0000511,C00165,2025-09-01T23:14:00,partner,completed,西南,card,3650.51
O0000512,C00292,2026-04-07T13:48:00,mobile,processing,西南,bank_transfer,703.99
O0000513,C00233,2026-01-24T01:14:00,partner,completed,华东,wallet,452.23
O0000514,C00001,2026-07-02T19:42:00,web,completed,东北,card,427.15
O0000515,C00179,2026-05-01T06:52:00,partner,completed,西南,wallet,452.37
O0000516,C00056,2025-12-05T09:57:00,partner,completed,东北,wallet,1336.83
O0000517,C00123,2026-05-18T05:17:00,mobile,completed,华东,card,2624.23
O0000518,C00165,2026-02-10T04:00:00,web,completed,西南,bank_transfer,1543.12
O0000519,C00139,2025-11-25T01:27:00,partner,completed,华北,bank_transfer,874.24
O0000520,C00234,2026-06-05T04:09:00,mobile,processing,华南,wallet,5468.59
O0000521,C00087,2025-11-07T10:26:00,mobile,completed,华北,card,755.57
O0000522,C00265,2026-02-16T04:47:00,mobile,completed,西南,card,5126.68
O0000523,C00170,2026-06-24T12:36:00,store,completed,华南,wallet,2320.17
O0000524,C00238,2025-11-29T21:33:00,mobile,completed,华东,card,1519.51
O0000525,C00051,2025-11-28T21:27:00,web,completed,东北,card,2360.68
O0000526,C00003,2025-09-12T12:03:00,partner,completed,东北,wallet,1915.15
O0000527,C00085,2026-05-15T09:38:00,mobile,completed,东北,wallet,1048.47
O0000528,C00222,2025-08-07T12:04:00,store,completed,华北,card,893.32
O0000529,C00094,2026-05-30T02:29:00,partner,completed,华南,wallet,2924.00
O0000530,C00251,2026-02-15T17:43:00,partner,completed,华东,card,4396.71
O0000531,C00295,2025-11-09T09:20:00,store,completed,华南,bank_transfer,2630.94
O0000532,C00134,2026-03-31T05:22:00,mobile,processing,华北,card,2480.34
O0000533,C00216,2026-01-05T20:49:00,partner,completed,华南,card,2586.66
O0000534,C00267,2026-04-13T09:16:00,store,completed,华北,card,366.66
O0000535,C00133,2026-01-09T14:01:00,store,completed,华南,bank_transfer,754.36
O0000536,C00060,2025-12-15T07:57:00,web,completed,西南,bank_transfer,655.90
O0000537,C00171,2025-11-17T20:12:00,partner,completed,西南,card,267.08
O0000538,C00287,2026-05-18T21:47:00,partner,completed,华北,bank_transfer,3665.81
O0000539,C00045,2026-01-01T12:45:00,store,completed,华南,card,1513.43
O0000540,C00045,2025-09-21T22:18:00,mobile,completed,华南,card,1428.27
O0000541,C00092,2025-09-08T19:21:00,store,processing,华南,wallet,1154.02
O0000542,C00175,2025-12-27T10:21:00,mobile,completed,西南,wallet,5277.31
O0000543,C00064,2025-08-01T22:08:00,mobile,completed,西南,wallet,949.28
O0000544,C00204,2026-06-17T21:10:00,store,completed,华东,bank_transfer,788.85
O0000545,C00205,2025-11-14T04:20:00,store,completed,东北,card,4870.75
O0000546,C00026,2026-03-24T15:14:00,partner,completed,华东,bank_transfer,1155.03
O0000547,C00297,2025-09-07T22:48:00,partner,completed,华东,wallet,2240.56
O0000548,C00118,2026-05-31T12:31:00,web,completed,华南,wallet,624.98
O0000549,C00195,2025-11-05T16:59:00,partner,completed,东北,wallet,3768.80
O0000550,C00192,2026-04-22T01:31:00,store,completed,西南,wallet,866.36
O0000551,C00171,2025-09-28T01:50:00,web,completed,西南,card,1074.62
O0000552,C00255,2026-03-31T06:20:00,mobile,completed,华北,wallet,604.83
O0000553,C00197,2025-10-23T20:28:00,mobile,processing,西南,wallet,3423.16
O0000554,C00254,2025-08-04T19:31:00,store,processing,华南,card,3254.56
O0000555,C00002,2025-10-23T04:48:00,web,completed,华北,wallet,1157.81
O0000556,C00014,2025-11-18T06:39:00,web,completed,华东,wallet,1443.71
O0000557,C00271,2026-06-27T00:56:00,mobile,cancelled,东北,wallet,0.00
O0000558,C00045,2026-06-11T14:16:00,partner,completed,华南,bank_transfer,2224.37
O0000559,C00202,2025-09-26T10:50:00,partner,completed,东北,bank_transfer,4725.94
O0000560,C00097,2026-07-21T21:41:00,web,completed,东北,wallet,1830.24
O0000561,C00259,2026-05-20T19:39:00,store,completed,西南,bank_transfer,2428.23
O0000562,C00046,2025-12-08T08:32:00,web,completed,华北,wallet,1734.38
O0000563,C00251,2025-08-20T22:58:00,web,completed,华东,wallet,1784.99
O0000564,C00167,2026-06-08T09:29:00,web,completed,华北,bank_transfer,2008.91
O0000565,C00018,2026-07-24T05:09:00,web,completed,华东,bank_transfer,2604.93
O0000566,C00077,2025-10-05T02:29:00,mobile,completed,东北,bank_transfer,532.20
O0000567,C00053,2026-03-30T07:56:00,web,completed,西南,wallet,3003.79
O0000568,C00117,2026-01-11T23:20:00,web,completed,华东,bank_transfer,3040.42
O0000569,C00204,2025-10-15T19:25:00,mobile,cancelled,华东,card,0.00
O0000570,C00124,2026-05-02T20:40:00,web,completed,东北,bank_transfer,1345.88
O0000571,C00233,2025-11-06T03:35:00,partner,completed,华东,card,3771.18
O0000572,C00186,2026-06-06T23:19:00,store,completed,西南,bank_transfer,1469.15
O0000573,C00270,2025-12-30T09:43:00,mobile,completed,华南,card,568.23
O0000574,C00258,2025-08-26T09:52:00,web,processing,华南,bank_transfer,4162.89
O0000575,C00033,2025-11-29T02:13:00,partner,completed,华南,bank_transfer,3876.61
O0000576,C00145,2025-09-07T02:10:00,mobile,completed,东北,card,266.10
O0000577,C00080,2026-02-16T03:35:00,web,completed,华南,wallet,3137.20
O0000578,C00185,2025-09-13T17:38:00,web,completed,西南,card,5291.59
O0000579,C00139,2026-02-25T13:01:00,mobile,completed,华北,wallet,2418.55
O0000580,C00233,2025-11-06T11:51:00,mobile,completed,华东,card,3660.46
O0000581,C00186,2026-02-18T19:23:00,web,completed,西南,wallet,2433.24
O0000582,C00234,2025-11-22T16:02:00,web,shipped,华南,bank_transfer,590.26
O0000583,C00238,2026-06-03T13:14:00,partner,completed,华东,card,3709.86
O0000584,C00204,2025-09-07T23:04:00,web,completed,华东,bank_transfer,348.45
O0000585,C00049,2025-11-06T07:48:00,store,completed,华东,card,2634.91
O0000586,C00127,2026-07-14T07:01:00,store,completed,华东,bank_transfer,5675.26
