instance_id,observed_ts,cpu_pct,memory_pct,qps,p95_latency_ms,active_connections,lock_waits,error_rate
DB001,2026-08-04T10:00:00,27.07,46.66,1144.81,35.98,22,3,0.01228
DB001,2026-08-04T10:15:00,28.38,58.92,1158.79,46.29,51,2,0.00995
DB001,2026-08-04T10:30:00,22.72,45.16,1194.32,26.84,59,2,0.01671
DB001,2026-08-04T10:45:00,29.69,62.46,1176.19,26.65,82,1,0.01230
DB001,2026-08-04T11:00:00,29.23,52.16,902.84,36.40,22,1,0.00505
DB001,2026-08-04T11:15:00,22.66,64.36,998.73,48.67,37,0,0.01770
DB001,2026-08-04T11:30:00,21.02,64.30,1192.12,9.80,34,2,0.00127
DB001,2026-08-04T11:45:00,19.13,51.08,937.83,14.84,73,1,0.00764
DB001,2026-08-04T12:00:00,28.15,61.24,995.13,41.69,46,2,0.00751
DB001,2026-08-04T12:15:00,24.25,59.14,1104.92,27.14,66,1,0.01262
DB001,2026-08-04T12:30:00,21.00,63.18,1130.04,28.37,37,3,0.00203
DB001,2026-08-04T12:45:00,21.99,53.21,882.80,36.44,32,0,0.01624
DB001,2026-08-04T13:00:00,21.30,57.94,969.90,39.79,65,3,0.01150
DB001,2026-08-04T13:15:00,25.00,46.01,920.53,46.95,78,3,0.01143
DB001,2026-08-04T13:30:00,20.91,46.06,1001.34,17.07,79,3,0.00187
DB001,2026-08-04T13:45:00,18.15,47.51,1164.25,20.45,53,3,0.00843
DB001,2026-08-04T14:00:00,25.69,51.82,1207.65,33.99,36,2,0.00001
DB001,2026-08-04T14:15:00,25.14,54.75,1130.74,31.93,88,1,0.00736
DB001,2026-08-04T14:30:00,22.12,58.94,1107.78,10.94,39,2,0.00182
DB001,2026-08-04T14:45:00,18.21,56.07,1166.21,10.51,83,2,0.00024
DB001,2026-08-04T15:00:00,23.10,64.48,885.85,13.70,66,0,0.00745
DB001,2026-08-04T15:15:00,29.58,66.81,891.18,35.10,35,2,0.00030
DB001,2026-08-04T15:30:00,21.77,58.29,982.63,28.64,32,1,0.00017
DB001,2026-08-04T15:45:00,25.87,54.65,1126.18,37.67,32,2,0.01456
DB001,2026-08-04T16:00:00,22.76,44.09,950.10,31.94,62,0,0.01311
DB001,2026-08-04T16:15:00,29.36,61.17,1052.95,37.82,39,3,0.01089
DB001,2026-08-04T16:30:00,28.76,51.82,899.04,19.99,45,3,0.00794
DB001,2026-08-04T16:45:00,19.34,67.26,985.36,23.28,77,3,0.01761
DB001,2026-08-04T17:00:00,27.32,63.64,981.74,13.98,58,0,0.00087
DB001,2026-08-04T17:15:00,19.93,62.45,1203.89,24.67,71,2,0.00661
DB001,2026-08-04T17:30:00,25.28,61.97,940.52,10.14,66,1,0.00054
DB001,2026-08-04T17:45:00,22.34,48.31,1178.72,25.49,59,2,0.00999
DB001,2026-08-04T18:00:00,24.27,63.98,1198.43,48.76,41,2,0.01454
DB001,2026-08-04T18:15:00,24.04,65.19,945.67,47.97,41,1,0.00804
DB001,2026-08-04T18:30:00,21.80,65.89,1097.71,10.39,63,1,0.00914
DB001,2026-08-04T18:45:00,25.18,48.15,948.64,49.86,40,2,0.00791
DB001,2026-08-04T19:00:00,21.07,64.78,996.35,32.07,36,2,0.00463
DB001,2026-08-04T19:15:00,29.07,56.54,1113.84,33.95,32,1,0.01139
DB001,2026-08-04T19:30:00,17.89,49.74,1163.76,10.78,28,3,0.00008
DB001,2026-08-04T19:45:00,20.18,55.49,1013.45,25.30,34,1,0.00676
DB001,2026-08-04T20:00:00,24.90,60.24,1207.14,46.22,77,2,0.00728
DB001,2026-08-04T20:15:00,26.11,65.45,914.06,35.88,52,2,0.01209
DB001,2026-08-04T20:30:00,23.32,66.32,1045.11,30.30,45,0,0.01555
DB001,2026-08-04T20:45:00,28.77,65.78,1164.94,30.25,74,3,0.00051
DB001,2026-08-04T21:00:00,29.90,64.17,1076.01,11.74,40,2,0.00441
DB001,2026-08-04T21:15:00,17.34,50.79,921.43,49.93,43,1,0.00677
DB001,2026-08-04T21:30:00,25.70,50.29,1116.95,27.27,32,3,0.00373
DB001,2026-08-04T21:45:00,17.63,59.21,925.12,38.71,29,0,0.01315
DB001,2026-08-04T22:00:00,10.39,62.78,461.83,24.68,19,2,0.00709
DB001,2026-08-04T22:15:00,17.44,48.37,457.60,31.91,53,2,0.00017
DB001,2026-08-04T22:30:00,8.89,45.68,499.81,13.75,31,2,0.00314
DB001,2026-08-04T22:45:00,6.31,49.68,442.69,9.89,80,1,0.00580
DB001,2026-08-04T23:00:00,11.48,52.53,501.86,13.75,75,3,0.00768
DB001,2026-08-04T23:15:00,8.16,49.75,466.60,11.51,37,2,0.01402
DB001,2026-08-04T23:30:00,10.97,48.46,437.67,26.10,59,2,0.01444
DB001,2026-08-04T23:45:00,18.17,51.91,475.22,13.34,33,2,0.01739
DB001,2026-08-05T00:00:00,17.83,44.01,469.81,12.95,19,2,0.01664
DB001,2026-08-05T00:15:00,6.43,57.41,460.63,7.70,36,0,0.01776
DB001,2026-08-05T00:30:00,12.90,50.24,432.98,33.35,25,0,0.00265
DB001,2026-08-05T00:45:00,17.39,64.64,586.35,14.59,41,0,0.01371
DB001,2026-08-05T01:00:00,6.49,59.28,564.15,32.67,30,3,0.01105
DB001,2026-08-05T01:15:00,16.10,44.35,567.93,10.03,71,2,0.00774
DB001,2026-08-05T01:30:00,10.09,49.54,558.64,15.23,63,1,0.00911
DB001,2026-08-05T01:45:00,11.54,63.07,526.29,20.96,83,0,0.01092
DB001,2026-08-05T02:00:00,17.78,61.70,528.56,25.19,84,1,0.00258
DB001,2026-08-05T02:15:00,13.12,67.00,474.79,9.65,40,3,0.01182
DB001,2026-08-05T02:30:00,13.10,61.89,542.29,31.21,74,3,0.01258
DB001,2026-08-05T02:45:00,10.83,50.15,544.55,15.28,44,1,0.00450
DB001,2026-08-05T03:00:00,14.83,49.39,531.99,32.06,63,2,0.01753
DB001,2026-08-05T03:15:00,16.00,47.64,542.48,21.76,37,2,0.01726
DB001,2026-08-05T03:30:00,12.38,64.48,566.14,23.38,49,1,0.00767
DB001,2026-08-05T03:45:00,16.33,52.04,585.07,16.69,25,3,0.00202
DB001,2026-08-05T04:00:00,13.91,62.65,557.12,23.30,60,3,0.00383
DB001,2026-08-05T04:15:00,12.60,46.72,559.95,24.54,21,2,0.01696
DB001,2026-08-05T04:30:00,14.01,55.27,442.10,27.92,74,3,0.01019
DB001,2026-08-05T04:45:00,6.83,47.18,588.16,12.34,22,0,0.01381
DB001,2026-08-05T05:00:00,17.01,57.22,544.11,23.96,18,0,0.00933
DB001,2026-08-05T05:15:00,12.77,62.76,560.65,30.67,90,2,0.00587
DB001,2026-08-05T05:30:00,6.90,52.41,545.69,16.86,81,3,0.00919
DB001,2026-08-05T05:45:00,7.01,65.93,426.61,7.13,84,1,0.01326
DB001,2026-08-05T06:00:00,10.03,54.93,505.50,9.49,46,0,0.01645
DB001,2026-08-05T06:15:00,10.40,56.49,539.76,8.23,32,1,0.01315
DB001,2026-08-05T06:30:00,17.39,56.75,429.29,28.06,36,1,0.00633
DB001,2026-08-05T06:45:00,6.92,67.81,563.46,24.71,76,1,0.00786
DB001,2026-08-05T07:00:00,18.31,62.24,555.33,32.56,35,0,0.00433
DB001,2026-08-05T07:15:00,18.40,49.92,500.59,9.81,78,0,0.01026
DB001,2026-08-05T07:30:00,8.35,54.53,514.06,11.41,87,0,0.01054
DB001,2026-08-05T07:45:00,18.12,60.18,559.61,27.98,54,1,0.01050
DB001,2026-08-05T08:00:00,29.24,62.14,1046.57,44.87,55,3,0.00047
DB001,2026-08-05T08:15:00,25.03,55.10,996.58,22.04,35,2,0.00197
DB001,2026-08-05T08:30:00,21.77,62.21,957.84,22.59,71,2,0.00701
DB001,2026-08-05T08:45:00,25.95,58.09,1112.09,32.58,83,0,0.01263
DB001,2026-08-05T09:00:00,27.37,53.21,1138.02,30.18,26,0,0.00148
DB001,2026-08-05T09:15:00,21.67,58.07,1166.13,26.25,65,3,0.01249
DB001,2026-08-05T09:30:00,21.45,64.16,1137.56,13.29,67,3,0.00761
DB001,2026-08-05T09:45:00,22.60,51.64,1189.02,30.19,55,0,0.00782
DB001,2026-08-05T10:00:00,23.68,52.18,1004.23,30.99,90,0,0.00362
DB001,2026-08-05T10:15:00,22.28,56.32,992.20,26.41,58,2,0.00123
DB001,2026-08-05T10:30:00,19.33,48.28,898.04,21.34,70,3,0.00882
DB001,2026-08-05T10:45:00,26.60,44.85,1183.82,13.92,70,0,0.01412
DB001,2026-08-05T11:00:00,24.17,66.86,1153.98,22.39,77,0,0.01789
DB001,2026-08-05T11:15:00,29.51,62.00,1010.65,16.95,80,1,0.01667
DB001,2026-08-05T11:30:00,28.74,44.38,1021.07,19.54,88,3,0.01391
DB001,2026-08-05T11:45:00,21.61,55.40,1201.95,43.50,79,3,0.00537
DB001,2026-08-05T12:00:00,27.78,46.58,1112.40,27.60,87,1,0.00115
DB001,2026-08-05T12:15:00,19.89,46.32,1049.56,16.87,41,2,0.00854
DB001,2026-08-05T12:30:00,29.11,52.27,1191.05,29.52,49,2,0.00338
DB001,2026-08-05T12:45:00,28.94,50.71,1037.08,42.00,18,2,0.01633
DB001,2026-08-05T13:00:00,23.13,45.25,871.28,47.58,75,0,0.00786
DB001,2026-08-05T13:15:00,26.20,67.59,1175.77,29.67,23,3,0.00233
DB001,2026-08-05T13:30:00,20.99,58.79,1049.51,40.62,30,3,0.01768
DB001,2026-08-05T13:45:00,25.14,49.81,901.67,38.78,83,2,0.00159
DB001,2026-08-05T14:00:00,24.23,53.98,1005.50,46.61,30,0,0.00776
DB001,2026-08-05T14:15:00,25.22,54.92,1079.36,26.69,34,3,0.00245
DB001,2026-08-05T14:30:00,17.30,48.76,1165.79,42.63,82,2,0.01029
DB001,2026-08-05T14:45:00,21.73,64.94,1116.52,40.76,43,3,0.01087
DB001,2026-08-05T15:00:00,24.75,52.72,1038.48,23.17,22,2,0.01268
DB001,2026-08-05T15:15:00,21.06,44.02,1100.60,26.79,86,2,0.00607
DB001,2026-08-05T15:30:00,30.03,60.12,973.57,32.67,81,0,0.01158
DB001,2026-08-05T15:45:00,21.10,59.27,1086.47,16.23,31,1,0.00950
DB001,2026-08-05T16:00:00,23.57,45.27,1116.93,40.40,43,3,0.01499
DB001,2026-08-05T16:15:00,22.93,61.20,1056.46,10.38,25,3,0.01060
DB001,2026-08-05T16:30:00,18.06,54.61,869.45,26.71,19,2,0.00954
DB001,2026-08-05T16:45:00,23.61,45.21,1043.78,49.76,34,1,0.00163
DB001,2026-08-05T17:00:00,22.23,62.57,1132.49,48.49,18,2,0.01660
DB001,2026-08-05T17:15:00,23.79,63.58,936.06,29.88,63,3,0.01783
DB001,2026-08-05T17:30:00,29.52,65.94,896.30,42.50,27,0,0.01308
DB001,2026-08-05T17:45:00,27.69,48.85,945.87,32.86,44,0,0.00035
DB001,2026-08-05T18:00:00,22.87,44.47,1124.89,17.45,74,2,0.00057
DB001,2026-08-05T18:15:00,18.57,50.80,1141.91,47.81,30,2,0.01658
DB001,2026-08-05T18:30:00,23.63,54.35,1176.47,48.76,23,3,0.00932
DB001,2026-08-05T18:45:00,26.00,53.99,909.40,23.63,58,0,0.01588
DB001,2026-08-05T19:00:00,26.61,45.67,1134.03,19.95,50,2,0.00289
DB001,2026-08-05T19:15:00,23.93,64.79,1023.32,14.28,85,3,0.01171
DB001,2026-08-05T19:30:00,29.25,66.10,1162.18,39.19,19,3,0.01069
DB001,2026-08-05T19:45:00,28.97,56.54,987.95,43.06,61,0,0.00967
DB001,2026-08-05T20:00:00,20.78,51.73,1177.66,22.10,53,0,0.01639
DB001,2026-08-05T20:15:00,17.08,63.04,1124.61,12.21,80,2,0.00101
DB001,2026-08-05T20:30:00,17.97,51.48,1122.16,47.00,73,3,0.01407
DB001,2026-08-05T20:45:00,21.88,65.28,859.30,18.79,18,0,0.00250
DB001,2026-08-05T21:00:00,18.77,67.44,1082.49,30.00,20,3,0.00637
DB001,2026-08-05T21:15:00,24.76,63.31,1050.98,21.89,77,3,0.01166
DB001,2026-08-05T21:30:00,20.32,54.80,960.73,22.92,75,1,0.00609
DB001,2026-08-05T21:45:00,25.44,51.70,1019.30,19.07,80,2,0.01240
DB001,2026-08-05T22:00:00,11.08,58.43,490.09,15.62,18,3,0.00565
DB001,2026-08-05T22:15:00,17.94,62.90,584.80,22.50,51,0,0.00839
DB001,2026-08-05T22:30:00,14.50,66.25,434.26,27.27,35,1,0.01247
DB001,2026-08-05T22:45:00,11.00,55.13,536.03,20.71,83,2,0.00165
DB001,2026-08-05T23:00:00,15.53,57.43,547.80,26.78,85,1,0.00845
DB001,2026-08-05T23:15:00,11.90,66.19,497.79,9.38,74,1,0.01757
DB001,2026-08-05T23:30:00,11.58,50.65,576.77,29.94,37,0,0.00199
DB001,2026-08-05T23:45:00,12.19,56.23,471.38,28.71,72,0,0.00900
DB001,2026-08-06T00:00:00,15.45,55.89,471.07,27.11,78,3,0.01310
DB001,2026-08-06T00:15:00,17.11,49.08,482.39,17.02,18,0,0.01278
DB001,2026-08-06T00:30:00,18.21,57.83,588.90,27.39,24,3,0.00354
DB001,2026-08-06T00:45:00,12.53,59.29,486.74,16.86,28,1,0.01226
DB001,2026-08-06T01:00:00,15.88,48.67,550.85,32.26,36,2,0.00147
DB001,2026-08-06T01:15:00,5.48,51.33,509.73,23.73,84,0,0.00870
DB001,2026-08-06T01:30:00,12.83,54.58,499.55,18.20,81,2,0.00920
DB001,2026-08-06T01:45:00,16.42,66.65,548.62,19.08,72,1,0.01111
DB001,2026-08-06T02:00:00,11.12,60.10,576.79,22.87,38,3,0.00806
DB001,2026-08-06T02:15:00,10.34,59.96,456.28,30.38,82,0,0.00688
DB001,2026-08-06T02:30:00,17.80,64.57,480.39,20.96,83,0,0.01304
DB001,2026-08-06T02:45:00,13.32,61.91,444.07,21.33,77,0,0.01328
DB001,2026-08-06T03:00:00,17.73,45.47,434.72,10.16,36,0,0.00516
DB001,2026-08-06T03:15:00,13.36,44.61,428.49,31.04,51,2,0.00270
DB001,2026-08-06T03:30:00,10.68,44.13,489.42,14.99,54,2,0.01673
DB001,2026-08-06T03:45:00,18.28,65.86,450.26,23.67,33,3,0.01636
DB001,2026-08-06T04:00:00,12.56,57.29,566.66,24.27,40,1,0.01049
DB001,2026-08-06T04:15:00,11.91,56.32,586.37,24.02,18,2,0.00714
DB001,2026-08-06T04:30:00,18.39,56.02,552.42,14.24,88,0,0.00995
DB001,2026-08-06T04:45:00,14.93,61.31,558.89,21.87,70,2,0.01738
DB001,2026-08-06T05:00:00,12.86,59.62,461.94,14.89,35,3,0.00036
DB001,2026-08-06T05:15:00,15.13,50.96,471.35,20.94,28,2,0.01474
DB001,2026-08-06T05:30:00,13.81,52.99,441.39,20.68,47,2,0.00989
DB001,2026-08-06T05:45:00,8.80,47.88,532.73,9.22,37,0,0.01735
DB001,2026-08-06T06:00:00,11.88,53.74,429.84,28.89,28,3,0.01487
DB001,2026-08-06T06:15:00,9.09,60.17,453.90,8.99,46,2,0.01133
DB001,2026-08-06T06:30:00,15.67,59.94,586.19,31.56,18,3,0.01449
DB001,2026-08-06T06:45:00,5.93,63.98,509.06,32.03,63,1,0.01466
DB001,2026-08-06T07:00:00,11.57,55.49,457.47,24.08,19,1,0.00055
DB001,2026-08-06T07:15:00,13.19,56.25,521.98,9.91,47,0,0.00922
DB001,2026-08-06T07:30:00,10.21,44.70,505.26,8.11,86,0,0.00535
DB001,2026-08-06T07:45:00,7.84,63.60,439.42,23.42,35,1,0.01336
DB001,2026-08-06T08:00:00,27.85,57.99,866.69,29.07,49,0,0.01381
DB001,2026-08-06T08:15:00,26.29,60.41,1134.90,35.77,46,0,0.00994
DB001,2026-08-06T08:30:00,23.79,46.60,960.06,19.00,45,3,0.01541
DB001,2026-08-06T08:45:00,27.99,46.30,874.21,22.24,45,0,0.00524
DB001,2026-08-06T09:00:00,17.50,64.36,1157.07,20.71,25,3,0.01243
DB001,2026-08-06T09:15:00,24.97,54.28,1048.88,37.02,59,1,0.00776
DB001,2026-08-06T09:30:00,28.01,58.31,1001.27,23.88,76,2,0.01327
DB001,2026-08-06T09:45:00,22.69,56.33,1138.31,9.92,64,2,0.00862
DB001,2026-08-06T10:00:00,24.82,58.36,976.96,11.63,36,3,0.00031
DB001,2026-08-06T10:15:00,23.68,60.17,969.48,48.73,67,0,0.00043
DB001,2026-08-06T10:30:00,29.83,65.56,958.67,29.26,36,2,0.00419
DB001,2026-08-06T10:45:00,23.34,55.67,1072.11,37.72,74,1,0.00931
DB001,2026-08-06T11:00:00,18.57,60.36,1063.61,36.92,57,3,0.00695
DB001,2026-08-06T11:15:00,17.52,51.33,878.56,25.27,62,1,0.01733
DB001,2026-08-06T11:30:00,23.79,63.37,1016.44,24.17,41,1,0.01008
DB001,2026-08-06T11:45:00,19.52,67.20,1076.59,34.24,37,0,0.00838
DB001,2026-08-06T12:00:00,22.36,51.63,1039.50,42.72,87,1,0.00607
DB001,2026-08-06T12:15:00,29.85,60.84,912.32,42.12,59,2,0.00914
DB001,2026-08-06T12:30:00,26.01,59.57,894.35,29.86,84,3,0.01304
DB001,2026-08-06T12:45:00,18.35,51.99,1175.75,45.94,54,2,0.01633
DB001,2026-08-06T13:00:00,27.69,57.56,976.66,28.57,44,3,0.00020
DB001,2026-08-06T13:15:00,20.40,59.59,1201.23,42.51,72,1,0.01665
DB001,2026-08-06T13:30:00,25.81,57.51,924.11,40.08,63,3,0.00898
DB001,2026-08-06T13:45:00,20.46,66.12,1172.34,37.40,61,2,0.01605
DB001,2026-08-06T14:00:00,26.03,54.65,926.45,10.05,20,0,0.01601
DB001,2026-08-06T14:15:00,26.41,49.67,1124.59,35.16,30,2,0.00382
DB001,2026-08-06T14:30:00,29.66,50.26,1101.37,47.57,60,1,0.00096
DB001,2026-08-06T14:45:00,19.77,59.32,1156.45,28.56,40,1,0.00804
DB001,2026-08-06T15:00:00,29.44,50.01,1060.17,24.81,69,0,0.00072
DB001,2026-08-06T15:15:00,29.95,47.53,895.93,32.87,83,2,0.00055
DB001,2026-08-06T15:30:00,26.47,59.52,1193.59,15.12,67,2,0.01687
DB001,2026-08-06T15:45:00,22.94,56.08,1072.90,16.16,32,0,0.01618
DB001,2026-08-06T16:00:00,24.44,54.71,944.41,20.89,78,2,0.00238
DB001,2026-08-06T16:15:00,18.29,44.31,1016.22,16.85,24,0,0.00195
DB001,2026-08-06T16:30:00,19.28,49.39,1080.05,29.07,54,1,0.00653
DB001,2026-08-06T16:45:00,28.97,61.99,859.06,29.57,36,2,0.00786
DB001,2026-08-06T17:00:00,24.37,49.11,922.10,10.46,25,1,0.00119
DB001,2026-08-06T17:15:00,24.39,60.37,1040.78,16.64,60,1,0.00797
DB001,2026-08-06T17:30:00,20.47,49.99,905.35,23.74,65,1,0.00724
DB001,2026-08-06T17:45:00,26.79,61.51,1108.40,21.31,52,2,0.01775
DB001,2026-08-06T18:00:00,29.24,57.74,1041.70,38.36,47,2,0.00507
DB001,2026-08-06T18:15:00,17.81,61.76,875.56,28.03,66,0,0.00369
DB001,2026-08-06T18:30:00,25.96,45.79,885.70,14.11,68,2,0.00583
DB001,2026-08-06T18:45:00,29.53,50.63,933.43,12.32,26,3,0.01436
DB001,2026-08-06T19:00:00,20.57,46.00,888.88,17.21,28,3,0.01028
DB001,2026-08-06T19:15:00,29.13,67.25,884.55,48.50,41,1,0.01421
DB001,2026-08-06T19:30:00,18.56,49.43,1183.57,30.80,83,3,0.01199
DB001,2026-08-06T19:45:00,27.38,46.79,1059.08,12.32,31,2,0.01480
DB001,2026-08-06T20:00:00,23.09,66.06,1124.94,48.15,62,0,0.00952
DB001,2026-08-06T20:15:00,24.57,62.07,953.55,19.63,74,0,0.00576
DB001,2026-08-06T20:30:00,25.94,67.52,1049.45,19.63,77,3,0.01676
DB001,2026-08-06T20:45:00,25.59,49.61,947.94,42.24,88,0,0.00850
DB001,2026-08-06T21:00:00,18.65,65.21,896.71,34.56,54,2,0.00314
DB001,2026-08-06T21:15:00,21.73,52.92,1160.28,42.57,72,2,0.00720
DB001,2026-08-06T21:30:00,25.77,53.37,1027.08,17.96,54,2,0.00169
DB001,2026-08-06T21:45:00,27.46,49.96,1155.85,12.42,57,1,0.01448
DB001,2026-08-06T22:00:00,8.47,48.79,519.80,24.00,66,0,0.01054
DB001,2026-08-06T22:15:00,8.22,59.96,581.97,8.28,27,0,0.01687
DB001,2026-08-06T22:30:00,17.15,56.98,596.13,18.29,50,1,0.01747
DB001,2026-08-06T22:45:00,15.07,47.48,537.21,7.19,69,1,0.00435
DB001,2026-08-06T23:00:00,9.12,55.77,585.73,14.39,80,3,0.00281
DB001,2026-08-06T23:15:00,10.89,46.93,508.73,28.61,71,3,0.01353
DB001,2026-08-06T23:30:00,10.09,51.64,560.02,30.83,29,1,0.01337
DB001,2026-08-06T23:45:00,18.13,59.60,426.34,16.15,30,3,0.00307
DB001,2026-08-07T00:00:00,10.13,65.04,592.56,26.94,60,1,0.01310
DB001,2026-08-07T00:15:00,13.37,64.49,500.92,27.35,61,1,0.00684
DB001,2026-08-07T00:30:00,6.31,60.31,528.51,15.91,35,3,0.00144
DB001,2026-08-07T00:45:00,14.89,49.39,491.15,13.60,59,1,0.00641
DB001,2026-08-07T01:00:00,7.40,55.91,575.11,28.28,20,0,0.00876
DB001,2026-08-07T01:15:00,9.85,53.19,427.17,8.30,81,3,0.01216
DB001,2026-08-07T01:30:00,16.15,60.35,588.73,33.55,53,0,0.01484
DB001,2026-08-07T01:45:00,8.18,50.43,487.17,23.20,66,2,0.00428
DB001,2026-08-07T02:00:00,13.67,46.46,497.68,21.57,78,3,0.01554
DB001,2026-08-07T02:15:00,7.82,59.20,475.38,8.81,39,3,0.01368
DB001,2026-08-07T02:30:00,17.87,45.47,527.78,6.61,25,2,0.00473
DB001,2026-08-07T02:45:00,7.63,66.82,459.55,18.64,29,1,0.00486
DB001,2026-08-07T03:00:00,17.21,63.00,442.85,23.78,81,3,0.00888
DB001,2026-08-07T03:15:00,7.46,55.37,582.33,21.76,42,0,0.01400
DB001,2026-08-07T03:30:00,15.25,58.89,482.91,15.84,53,3,0.00696
DB001,2026-08-07T03:45:00,11.86,59.83,584.32,21.13,63,1,0.00656
DB001,2026-08-07T04:00:00,14.42,59.63,589.04,13.90,34,1,0.00305
DB001,2026-08-07T04:15:00,18.09,64.11,503.17,27.67,57,2,0.00960
DB001,2026-08-07T04:30:00,12.76,45.19,598.74,24.45,61,0,0.01465
DB001,2026-08-07T04:45:00,15.90,67.93,446.96,31.88,70,2,0.00613
DB001,2026-08-07T05:00:00,13.19,65.20,477.22,27.42,18,2,0.00070
DB001,2026-08-07T05:15:00,14.85,49.80,518.22,9.92,27,0,0.00770
DB001,2026-08-07T05:30:00,16.59,56.65,479.39,33.50,40,0,0.01694
DB001,2026-08-07T05:45:00,12.26,49.83,575.12,12.83,86,1,0.01751
DB001,2026-08-07T06:00:00,14.25,58.91,437.42,29.03,51,2,0.00542
DB001,2026-08-07T06:15:00,13.39,67.73,433.07,11.20,61,2,0.00868
DB001,2026-08-07T06:30:00,11.66,50.14,524.56,16.54,76,3,0.01225
DB001,2026-08-07T06:45:00,5.52,63.39,576.23,7.77,23,3,0.00577
DB001,2026-08-07T07:00:00,12.04,56.47,495.13,23.20,55,1,0.01104
DB001,2026-08-07T07:15:00,16.13,67.96,598.77,7.63,59,0,0.00847
DB001,2026-08-07T07:30:00,13.41,62.85,467.21,23.40,31,3,0.01443
DB001,2026-08-07T07:45:00,9.20,64.99,437.76,22.83,76,1,0.00628
DB001,2026-08-07T08:00:00,17.54,50.23,1084.30,33.54,82,3,0.00450
DB001,2026-08-07T08:15:00,25.20,44.19,1130.51,34.02,90,2,0.00192
DB001,2026-08-07T08:30:00,27.90,61.16,1127.11,28.53,20,0,0.00457
DB001,2026-08-07T08:45:00,23.19,64.58,1036.07,9.79,77,1,0.01233
DB001,2026-08-07T09:00:00,19.74,51.17,1078.76,47.54,18,3,0.01462
DB001,2026-08-07T09:15:00,19.27,61.97,1118.60,39.86,26,1,0.00393
DB001,2026-08-07T09:30:00,20.45,63.49,1042.34,29.78,28,3,0.00432
DB001,2026-08-07T09:45:00,25.21,45.14,1004.28,26.68,58,1,0.01479
DB001,2026-08-07T10:00:00,27.56,47.27,1193.23,47.66,70,1,0.01039
DB001,2026-08-07T10:15:00,27.47,63.10,1047.82,22.43,64,2,0.01054
DB001,2026-08-07T10:30:00,21.83,47.32,961.00,47.18,79,1,0.00663
DB001,2026-08-07T10:45:00,19.75,58.42,924.50,32.44,66,2,0.00751
DB001,2026-08-07T11:00:00,22.34,50.62,989.23,25.47,50,1,0.01789
DB001,2026-08-07T11:15:00,22.80,49.38,868.16,11.85,84,0,0.01608
DB001,2026-08-07T11:30:00,27.49,67.20,1098.14,17.47,69,1,0.01466
DB001,2026-08-07T11:45:00,24.62,61.64,1182.63,31.15,66,1,0.00259
DB001,2026-08-07T12:00:00,21.03,67.76,860.10,45.05,76,0,0.00090
DB001,2026-08-07T12:15:00,22.36,56.34,1056.86,49.96,76,2,0.01150
DB001,2026-08-07T12:30:00,25.56,48.85,942.36,27.85,83,3,0.01275
DB001,2026-08-07T12:45:00,27.00,56.24,977.43,49.03,30,1,0.00014
DB001,2026-08-07T13:00:00,29.35,49.29,940.56,49.63,35,3,0.01213
DB001,2026-08-07T13:15:00,24.56,58.66,921.81,45.63,21,2,0.01795
DB001,2026-08-07T13:30:00,27.13,44.09,1150.19,50.29,39,0,0.00884
DB001,2026-08-07T13:45:00,20.50,57.37,1039.37,38.28,80,0,0.00753
DB001,2026-08-07T14:00:00,17.94,60.59,1182.01,35.64,23,3,0.00812
DB001,2026-08-07T14:15:00,17.37,62.12,1018.34,25.05,41,0,0.01570
DB001,2026-08-07T14:30:00,20.79,60.58,1082.53,47.21,80,2,0.01312
DB001,2026-08-07T14:45:00,19.16,52.63,932.32,41.72,21,3,0.00037
DB001,2026-08-07T15:00:00,29.55,49.53,1005.47,31.76,29,2,0.00435
DB001,2026-08-07T15:15:00,18.03,53.05,1206.53,38.36,30,2,0.01343
DB001,2026-08-07T15:30:00,21.11,58.51,1207.72,43.31,22,2,0.01233
DB001,2026-08-07T15:45:00,20.77,59.33,974.40,45.69,80,1,0.00817
DB001,2026-08-07T16:00:00,24.00,56.38,1011.56,15.33,30,2,0.01005
DB001,2026-08-07T16:15:00,19.77,59.66,891.53,21.94,18,2,0.01046
DB001,2026-08-07T16:30:00,21.34,66.13,1035.64,23.50,59,1,0.00660
DB001,2026-08-07T16:45:00,20.95,63.12,1161.57,31.22,82,3,0.00770
DB001,2026-08-07T17:00:00,26.55,50.73,899.12,33.24,56,3,0.00271
DB001,2026-08-07T17:15:00,26.94,49.62,1144.20,37.53,57,1,0.00571
DB001,2026-08-07T17:30:00,20.50,59.52,1015.78,30.26,49,0,0.01296
DB001,2026-08-07T17:45:00,21.69,56.79,982.26,34.53,68,2,0.01545
DB001,2026-08-07T18:00:00,21.97,65.14,922.69,38.52,49,1,0.01651
DB001,2026-08-07T18:15:00,26.47,47.97,890.83,43.43,79,2,0.01274
DB001,2026-08-07T18:30:00,20.92,51.02,903.61,27.27,73,3,0.00772
DB001,2026-08-07T18:45:00,29.38,56.00,1132.86,9.93,68,3,0.01554
DB001,2026-08-07T19:00:00,20.67,53.18,1182.87,31.75,80,1,0.01323
DB001,2026-08-07T19:15:00,17.35,58.36,937.38,43.28,60,0,0.01034
DB001,2026-08-07T19:30:00,23.95,45.40,997.51,30.13,41,3,0.00170
DB001,2026-08-07T19:45:00,27.30,48.44,1166.27,36.00,75,3,0.01109
DB001,2026-08-07T20:00:00,18.50,60.99,1163.75,18.49,39,0,0.00192
